rxn_id,C,D,CT,DT
R_DM_1a25dhvitd3_LPAREN_n_RPAREN_,0.0,0.0,0.0,0.0
R_DM_4abut_LPAREN_n_RPAREN_,0.0,0.0,0.0,0.0
R_DM_5hpet_LPAREN_r_RPAREN_,0.0,0.0,0.0,0.0
R_DM_taur_LPAREN_c_RPAREN_,0.0,0.0,0.0,0.0
R_DM_pe_hs_LPAREN_r_RPAREN_,0.0,0.0,0.0,0.0
R_DM_pmtcoa_LPAREN_r_RPAREN_,0.0,0.0,0.0,0.0
R_sink_5hpet_LPAREN_c_RPAREN_,0.0,0.0,0.0,0.0
R_DM_4hrpo,0.0,0.0,0.0,0.0
R_DM_Lcystin,0.0,0.0,0.0,0.0
R_DM_anth,0.0,0.0,0.0,0.0
R_DM_btn,0.0,0.0,0.0,0.0
R_DM_fol,0.0,0.0,0.0,0.0
R_DM_ncam,0.0,0.0,0.0,0.0
R_DM_pnto_R,0.0,0.0,0.0,0.0
R_EX_10fthf_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_11_cis_retfa_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_1glyc_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_1mncam_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_2425dhvitd2_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_2425dhvitd3_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_24nph_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_25hvitd2_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_25hvitd3_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_2hb_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_2mcit_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_34dhoxpeg_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_34dhphe_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_35cgmp_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_3aib_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_3aib_D_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_3mlda_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_4abut_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_4hdebrisoquine_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_4hphac_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_4mptnl_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_4mtolbutamide_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_4nph_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_4nphsf_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_4pyrdx_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_5adtststerone_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_5adtststeroneglc_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_5fthf_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_5homeprazole_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_5htrp_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_5mthf_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_6htststerone_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_9_cis_retfa_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_abt_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ac_LPAREN_e_RPAREN_,0.0,0.0,0.0,-1.6204836206144462
R_EX_acac_LPAREN_e_RPAREN_,0.0,-0.43740143309063173,0.0,0.0
R_EX_acald_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_acetone_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_acgam_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ach_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ade_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_adn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_adp_,0.0,0.0,0.0,0.0
R_EX_adprbp_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_adprib_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_adrn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_adrnl_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_aflatoxin_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ahandrostanglc_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ak2lgchol_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_akg_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ala_B_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ala_D_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ala_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_aldstrn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_amp_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_andrstrn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_andrstrnglc_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_antipyrene_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_apnnox_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_appnn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_aprgstrn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_aqcobal_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_arab_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_arach_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_arachd_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_arg_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ascb_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_asn_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_asp_D_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_asp_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_atp_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_avite1_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_avite2_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_bhb_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_bildglcur_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_bilglcur_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_bilirub_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_biocyt_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_btn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_but_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_bvite_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_bz_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ca2_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_camp_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_caro_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_carveol_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_cgly_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_chol_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_cholate_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_chsterol_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_chtn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_cit_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_cl_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_CLPND_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_cmp_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_co_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_co2_LPAREN_e_RPAREN_,0.0,0.0,0.0,-3.5564811037021364
R_EX_coumarin_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_creat_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_crmp_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_crn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_crtsl_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_crtstrn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_crvnc_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_csn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_cyan_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_cys_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_cytd_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_dad_2_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_dag_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_dcsptn1_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_dcyt_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_debrisoquine_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_dgchol_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_dgsn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_dhdascb_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_dheas_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_dhf_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_digalsgalside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_din_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_dlnlcg_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_dmantipyrine_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_dmhptcrn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_dopa_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_dopasf_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_drib_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_duri_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_eaflatoxin_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ebastine_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ebastineoh_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_eicostet_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_elaid_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_estradiol_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_estradiolglc_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_estriolglc_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_estroneglc_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_estrones_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_etoh_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fe2_LPAREN_e_RPAREN_,10.9224,0.0,11.331800000000007,-0.82670000000000954
R_EX_fe3_LPAREN_e_RPAREN_,-10.9224,0.0,-11.331800000000007,0.82670000000000954
R_EX_fol_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_for_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fru_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fuc13galacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fuc14galacglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fucacgalfucgalacglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fucacngal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fucfuc12gal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fucfuc132galacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fucfucfucgalacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fucfucgalacglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fucgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fucgalfucgalacglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fucgalgbside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_fuc_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_gal_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_galacglcgalgbside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_galfuc12gal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_galfucgalacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_galgalgalthcrm_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_gam_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_gbside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_gchola_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_gdp_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_glc_LPAREN_e_RPAREN_,1.0,10.0,0.99999999999999978,9.9999999999999982
R_EX_gln_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_gluala_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_glu_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_gly_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_glyb_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_glyc_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_glyc_S_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_glygn2_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_glygn4_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_glygn5_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_gmp_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_gsn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_gt1a_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_gthox_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_gthrd_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_gtp_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_gua_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_h_LPAREN_e_RPAREN_,4.9223999999999926,-38.687805988577367,5.3318004584961614,-35.259423748235186
R_EX_h2o_LPAREN_e_RPAREN_,-5.4612000000000336,-7.7165909827948944,-5.6659007366828362,-10.164871224201118
R_EX_h2o2_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ha_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ha_pre1_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_hco3_LPAREN_e_RPAREN_,-6.0000000000000178,-28.250402206181633,-5.9999995515972842,-26.425181731259908
R_EX_hcoumarin_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_hdca_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_hdcea_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_hestratriol_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_hexc_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_his_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_hista_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_hom_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_hpdca_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_htaxol_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_hxan_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_i_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_idp_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ile_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_imp_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_inost_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ins_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_k_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_lac_D_LPAREN_e_RPAREN_,0.0,-2.7207999999999934,0.0,0.0
R_EX_lac_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_lcts_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_Lcystin_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_leuktrA4_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_leuktrB4_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_leuktrC4_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_leuktrD4_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_leuktrE4_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_leuktrF4_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_leu_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_lgnc_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_limnen_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_lipoate_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_lnlc_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_lnlnca_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_lnlncg_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_lpchol_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_lys_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_mag_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_malt_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_malttr_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_man_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_meoh_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_mepi_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_met_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_mthgxl_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_n2m2nmasn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_na1_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_nac_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_nad_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_nadp_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ncam_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_nh4_LPAREN_e_RPAREN_,0.0,-2.2514110193938563e-06,0.0,0.0
R_EX_nifedipine_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_no_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_npthl_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_nrpphr_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_nrpphrsf_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_nrvnc_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_o2_LPAREN_e_RPAREN_,8.7306000000000576,31.890003611973302,8.8329494328291069,32.968517302976757
R_EX_o2s_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ocdca_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ocdcea_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_octa_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_omeprazole_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_onpthl_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_orn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_oxa_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_paf_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_pchol_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_pe_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_peplys_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_perillyl_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_pglyc_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_pheacgln_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_phe_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_pheme_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_phyQ_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_phyt_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_pi_LPAREN_e_RPAREN_,0.0,-3.4927816621177499e-06,0.0,0.0
R_EX_pnto_R_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ppa_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_prgstrn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_pro_D_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_pro_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_prostgd2_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_prostge1_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_prostge2_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_prostgf2_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ps_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ptdca_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_pydam_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_pydx_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_pydxn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_pyr_LPAREN_e_RPAREN_,0.0,-7.2792003546918496,0.0,-6.3870577899528485
R_EX_rbt_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_retfa_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_retinol_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_retinol_9_cis_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_retinol_cis_11_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_retn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_retnglc_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_rib_D_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ribflv_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_Rtotal_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_sarcs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_sel_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ser_D_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_ser_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_sl_L_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_so4_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_spc_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_sph1p_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_sphs1p_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_srtn_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_strch1_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_strch2_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_strdnc_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_succ_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_sucr_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_tag_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_tagat_D_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_taur_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_taxol_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_tchola_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
R_EX_tcynt_LPAREN_e_RPAREN_,0.0,0.0,0.0,0.0
