rxn_id,C,D,T
R_EX_34dhoxpeg_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_34dhphe_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_35cgmp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_3aib_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_3aib_D_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_3mlda_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_4abut_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_4hphac_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_4mptnl_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_4mtolbutamide_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_4nph_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_4nphsf_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_4pyrdx_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_5adtststerone_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_5adtststeroneglc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_5fthf_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_5homeprazole_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_5htrp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_5mthf_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_6htststerone_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_9_cis_retfa_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_abt_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ac_LPAREN_e_RPAREN_,0.0,-1.0333517490606723,-0.95241973472053765
R_EX_acac_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_acald_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_acetone_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_acgam_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ach_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ade_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_adn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_adp_,0.0,0.0,0.0
R_EX_adprbp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_adprib_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_adrn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_adrnl_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_aflatoxin_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ahandrostanglc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ak2lgchol_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_akg_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ala_B_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ala_D_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ala_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_aldstrn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_amp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_andrstrn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_andrstrnglc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_antipyrene_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_apnnox_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_appnn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_aprgstrn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_aqcobal_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_arab_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_arach_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_arachd_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_arg_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ascb_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_asn_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_asp_D_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_asp_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_atp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_avite1_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_avite2_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_bhb_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_bildglcur_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_bilglcur_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_bilirub_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_biocyt_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_btn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_but_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_bvite_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_bz_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ca2_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_camp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_caro_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_carveol_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_cgly_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_chol_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_cholate_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_chsterol_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_chtn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_cit_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_cl_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_CLPND_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_cmp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_co_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_co2_LPAREN_e_RPAREN_,-4.321464658889913,-11.865210368779136,-10.600713154398987
R_EX_coumarin_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_creat_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_crmp_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_crn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_crtsl_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_crtstrn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_crvnc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_csn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_cyan_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_cys_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_cytd_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dad_2_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dag_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dcyt_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_debrisoquine_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dgchol_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dgsn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dhdascb_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dheas_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dhf_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_digalsgalside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_din_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dlnlcg_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dmantipyrine_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dmhptcrn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dopa_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dopasf_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_drib_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_duri_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_eaflatoxin_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ebastine_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ebastineoh_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_eicostet_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_elaid_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_estradiol_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_estradiolglc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_estriolglc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_estroneglc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_estrones_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_etoh_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fe2_LPAREN_e_RPAREN_,0.0,-0.10610058585562653,-0.024193943520781941
R_EX_fe3_LPAREN_e_RPAREN_,0.0,0.10610058585562653,0.024193943520781941
R_EX_fol_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_for_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fru_LPAREN_e_RPAREN_,0.0,-0.27325310428271471,-0.28922628411268025
R_EX_fuc13galacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fuc14galacglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fucacgalfucgalacglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fucfuc12gal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fucfuc132galacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fucfucfucgalacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fucfucgalacglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fucgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fucgalfucgalacglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fucgalgbside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fuc_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_gal_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_galacglcgalgbside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_galfuc12gal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_galfucgalacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_galgalgalthcrm_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_gam_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_gbside_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_gchola_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_gdp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_glc_LPAREN_e_RPAREN_,1.0,9.9999999999999982,9.9999999999999982
R_EX_gln_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_gluala_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_glu_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_gly_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_glyb_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_glyc_LPAREN_e_RPAREN_,0.0,-0.087424111058438392,-0.24727494971141514
R_EX_glyc_S_LPAREN_e_RPAREN_,0.0,-0.52343542628274531,-0.46695800918774122
R_EX_glygn2_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_glygn4_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_glygn5_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_gmp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_gsn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_gt1a_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_gthox_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_gthrd_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_gtp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_gua_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_h_LPAREN_e_RPAREN_,-1.678535348894066,-6.2017672818952239,-5.4887820398086422
R_EX_h2o_LPAREN_e_RPAREN_,-4.321464657446632,-11.835227355238283,-11.73372023328329
R_EX_h2o2_LPAREN_e_RPAREN_,0.0,-1.1763000822389167,-1.7350889085498344
R_EX_ha_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ha_pre1_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_hco3_LPAREN_e_RPAREN_,-1.6785353496887734,-0.55437029442161911,-0.53462159029859313
R_EX_hcoumarin_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_hdca_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_hdcea_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_hestratriol_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_hexc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_his_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_hista_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_hom_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_hpdca_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_htaxol_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_hxan_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_i_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_idp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ile_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_imp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_inost_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ins_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_k_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_lac_D_LPAREN_e_RPAREN_,0.0,-3.4037067942484986,-2.9621477603475612
R_EX_lac_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_lcts_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_Lcystin_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_leuktrA4_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_leuktrB4_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_leuktrC4_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_leuktrD4_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_leuktrE4_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_leuktrF4_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_leu_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_lgnc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_limnen_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_lipoate_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_lnlc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_lnlnca_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_lnlncg_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_lpchol_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_lys_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_mag_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_malt_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_malttr_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_man_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_meoh_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_mepi_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_met_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_mthgxl_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_n2m2nmasn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_na1_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_nac_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_nad_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_nadp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ncam_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_nh4_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_nifedipine_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_no_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_npthl_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_nrpphr_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_nrpphrsf_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_nrvnc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_o2_LPAREN_e_RPAREN_,6.0000000099850217,12.980885333078877,12.43323366946089
R_EX_o2s_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ocdca_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ocdcea_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_octa_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_omeprazole_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_onpthl_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_orn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_oxa_LPAREN_e_RPAREN_,0.0,-0.12897632365795442,-0.13525085646007182
R_EX_paf_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_pchol_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_pe_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_peplys_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_perillyl_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_pglyc_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_pheacgln_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_phe_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_pheme_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_phyQ_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_phyt_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_pi_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_pnto_R_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ppa_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_prgstrn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_pro_D_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_pro_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_prostgd2_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_prostge1_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_prostge2_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_prostgf2_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ps_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_pydam_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_pydx_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_pydxn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_pyr_LPAREN_e_RPAREN_,0.0,-0.32284978551765769,-0.27793928874173263
R_EX_rbt_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_retfa_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_retinol_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_retinol_9_cis_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_retinol_cis_11_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_retn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_retnglc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_rib_D_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ribflv_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_Rtotal_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_sarcs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_sel_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ser_D_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ser_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_sl_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_so4_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_sph1p_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_sphs1p_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_srtn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_strch1_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_strch2_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_strdnc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_succ_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_sucr_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tag_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tagat_D_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_taur_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_taxol_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tchola_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tcynt_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tdchola_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tethex3_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tetpent3_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_thf_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_thm_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_thmmp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_thmtp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_thr_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_thym_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_thymd_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_thyox_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tmndnc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tolbutamide_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tre_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_triodthy_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_triodthysuf_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_trp_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tststerone_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tststeroneglc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tsul_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ttdca_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_txa2_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tymsf_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_Tyr_ggn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_tyr_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_udp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ump_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ura_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_urate_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_urea_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_uri_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_utp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_vacc_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_val_L_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_vitd2_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_vitd3_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_whtststerone_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_xolest2_hs_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_xoltri24_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_xoltri25_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_xoltri27_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_xyl_D_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_xylt_LPAREN_e_RPAREN_,0.0,-0.051337633843853772,-0.030569008516956458
R_EX_yvite_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_4abutn_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_acmana_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ahdt_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_ctp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dgmp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dgtp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dha_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dhap_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dtmp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_dttp_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fad_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_fald_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_g1p_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_HC00229_LPAREN_e_RPAREN_,0.0,-1.9813958921739607,-2.7448467756200321
R_EX_HC00250_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_HC01104_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_HC01361_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_HC01440_LPAREN_e_RPAREN_,0.0,0.0,0.0
R_EX_HC01441_LPAREN_e_RPAREN_,0.0,0.0,0.0
